code,report_month,region,commodity,item,year,period,value,min_value,max_value
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Domestic Total,2013/14 Est.,Annual,13.66,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Exports,2013/14 Est.,Annual,0.09,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Ending Stocks,2013/14 Est.,Annual,0.96,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Beginning Stocks,2013/14 Est.,Annual,0.25,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Production,2013/14 Est.,Annual,1.54,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Imports,2013/14 Est.,Annual,1.83,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Domestic Total,2013/14 Est.,Annual,3.4,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Exports,2013/14 Est.,Annual,0.0,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Ending Stocks,2013/14 Est.,Annual,0.22,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Beginning Stocks,2013/14 Est.,Annual,0.14,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Production,2013/14 Est.,Annual,0.42,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Imports,2013/14 Est.,Annual,1.3,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Domestic Total,2013/14 Est.,Annual,1.65,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Exports,2013/14 Est.,Annual,0.11,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Ending Stocks,2013/14 Est.,Annual,0.1,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,3.0,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Production,2014/15 Proj.,Oct,46.88,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Imports,2014/15 Proj.,Oct,9.09,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,46.26,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Exports,2014/15 Proj.,Oct,9.49,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,3.23,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,3.0,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Production,2014/15 Proj.,Nov,46.95,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Imports,2014/15 Proj.,Nov,9.15,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,46.48,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Exports,2014/15 Proj.,Nov,9.52,,
SOYBEAN_OIL_WORLD_30,2014-11,World 2/,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,3.1,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.6,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Production,2014/15 Proj.,Oct,9.27,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Imports,2014/15 Proj.,Oct,0.07,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,8.3,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Exports,2014/15 Proj.,Oct,0.95,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.69,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.53,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Production,2014/15 Proj.,Nov,9.33,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Imports,2014/15 Proj.,Nov,0.07,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,8.37,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Exports,2014/15 Proj.,Nov,0.95,,
SOYBEAN_OIL_WORLD_30,2014-11,United States,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.61,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,2.4,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Production,2014/15 Proj.,Oct,37.61,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Imports,2014/15 Proj.,Oct,9.02,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,37.96,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Exports,2014/15 Proj.,Oct,8.53,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,2.54,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,2.47,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Production,2014/15 Proj.,Nov,37.62,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Imports,2014/15 Proj.,Nov,9.08,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,38.11,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Exports,2014/15 Proj.,Nov,8.57,,
SOYBEAN_OIL_WORLD_30,2014-11,Total Foreign,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,2.49,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.54,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Production,2014/15 Proj.,Oct,17.0,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Imports,2014/15 Proj.,Oct,0.31,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,10.83,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Exports,2014/15 Proj.,Oct,6.42,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.58,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.67,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Production,2014/15 Proj.,Nov,16.8,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Imports,2014/15 Proj.,Nov,0.3,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,10.69,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Exports,2014/15 Proj.,Nov,6.42,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Exporters 3/,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.67,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.18,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Production,2014/15 Proj.,Oct,7.47,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Imports,2014/15 Proj.,Oct,0.01,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,3.09,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Exports,2014/15 Proj.,Oct,4.35,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.2,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.25,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Production,2014/15 Proj.,Nov,7.26,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Imports,2014/15 Proj.,Nov,0.0,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,2.94,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Exports,2014/15 Proj.,Nov,4.35,,
SOYBEAN_OIL_WORLD_30,2014-11,Argentina,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.22,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.24,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Production,2014/15 Proj.,Oct,7.22,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Imports,2014/15 Proj.,Oct,0.0,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,5.94,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Exports,2014/15 Proj.,Oct,1.27,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.24,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.24,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Production,2014/15 Proj.,Nov,7.22,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Imports,2014/15 Proj.,Nov,0.0,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,5.94,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Exports,2014/15 Proj.,Nov,1.27,,
SOYBEAN_OIL_WORLD_30,2014-11,Brazil,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.24,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.12,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Production,2014/15 Proj.,Oct,2.32,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Imports,2014/15 Proj.,Oct,0.3,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,1.8,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Exports,2014/15 Proj.,Oct,0.8,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.14,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.19,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Production,2014/15 Proj.,Nov,2.33,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Imports,2014/15 Proj.,Nov,0.3,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,1.81,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Exports,2014/15 Proj.,Nov,0.8,,
SOYBEAN_OIL_WORLD_30,2014-11,European Union,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.2,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,1.3,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Production,2014/15 Proj.,Oct,15.23,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Imports,2014/15 Proj.,Oct,4.24,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,19.3,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Exports,2014/15 Proj.,Oct,0.17,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,1.3,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,1.27,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Production,2014/15 Proj.,Nov,15.41,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Imports,2014/15 Proj.,Nov,4.32,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,19.59,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Exports,2014/15 Proj.,Nov,0.18,,
SOYBEAN_OIL_WORLD_30,2014-11,Major Importers 4/,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,1.23,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.99,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Production,2014/15 Proj.,Oct,13.16,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Imports,2014/15 Proj.,Oct,1.1,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,14.18,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Exports,2014/15 Proj.,Oct,0.08,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.99,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.96,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Production,2014/15 Proj.,Nov,13.34,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Imports,2014/15 Proj.,Nov,1.1,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,14.36,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Exports,2014/15 Proj.,Nov,0.08,,
SOYBEAN_OIL_WORLD_30,2014-11,China,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.96,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.17,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Production,2014/15 Proj.,Oct,1.61,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Imports,2014/15 Proj.,Oct,1.7,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,3.3,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Exports,2014/15 Proj.,Oct,0.0,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.18,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.22,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Production,2014/15 Proj.,Nov,1.61,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Imports,2014/15 Proj.,Nov,1.85,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,3.5,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Exports,2014/15 Proj.,Nov,0.0,,
SOYBEAN_OIL_WORLD_30,2014-11,India,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.18,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Oct,0.15,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Production,2014/15 Proj.,Oct,0.46,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Imports,2014/15 Proj.,Oct,1.44,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Domestic Total,2014/15 Proj.,Oct,1.82,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Exports,2014/15 Proj.,Oct,0.09,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Ending Stocks,2014/15 Proj.,Oct,0.13,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Beginning Stocks,2014/15 Proj.,Nov,0.1,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Production,2014/15 Proj.,Nov,0.46,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Imports,2014/15 Proj.,Nov,1.37,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Domestic Total,2014/15 Proj.,Nov,1.73,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Exports,2014/15 Proj.,Nov,0.1,,
SOYBEAN_OIL_WORLD_30,2014-11,North Africa 5/,Soybean Oil,Ending Stocks,2014/15 Proj.,Nov,0.09,,
SOYBEAN_OIL_WORLD_30,2014-10,European Union,Soybean Oil,Imports,2012/13,Annual,0.3,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Beginning Stocks,2012/13,Annual,3.88,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Production,2012/13,Annual,42.89,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Imports,2012/13,Annual,8.43,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Domestic Total,2012/13,Annual,42.34,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Exports,2012/13,Annual,9.32,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Ending Stocks,2012/13,Annual,3.54,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Beginning Stocks,2012/13,Annual,1.15,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Production,2012/13,Annual,8.99,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Imports,2012/13,Annual,0.09,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Domestic Total,2012/13,Annual,8.48,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Exports,2012/13,Annual,0.98,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Ending Stocks,2012/13,Annual,0.77,,
SOYBEAN_OIL_WORLD_30,2014-10,Total Foreign,Soybean Oil,Beginning Stocks,2012/13,Annual,2.72,,
SOYBEAN_OIL_WORLD_30,2014-10,Total Foreign,Soybean Oil,Production,2012/13,Annual,33.9,,
SOYBEAN_OIL_WORLD_30,2014-10,Total Foreign,Soybean Oil,Imports,2012/13,Annual,8.34,,
SOYBEAN_OIL_WORLD_30,2014-10,Total Foreign,Soybean Oil,Domestic Total,2012/13,Annual,33.87,,
SOYBEAN_OIL_WORLD_30,2014-10,Total Foreign,Soybean Oil,Exports,2012/13,Annual,8.34,,
SOYBEAN_OIL_WORLD_30,2014-10,Total Foreign,Soybean Oil,Ending Stocks,2012/13,Annual,2.77,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Exporters 3/,Soybean Oil,Beginning Stocks,2012/13,Annual,0.89,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Exporters 3/,Soybean Oil,Production,2012/13,Annual,15.44,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Exporters 3/,Soybean Oil,Imports,2012/13,Annual,0.4,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Exporters 3/,Soybean Oil,Domestic Total,2012/13,Annual,9.46,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Exporters 3/,Soybean Oil,Exports,2012/13,Annual,6.51,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Exporters 3/,Soybean Oil,Ending Stocks,2012/13,Annual,0.76,,
SOYBEAN_OIL_WORLD_30,2014-10,Argentina,Soybean Oil,Beginning Stocks,2012/13,Annual,0.32,,
SOYBEAN_OIL_WORLD_30,2014-10,Argentina,Soybean Oil,Production,2012/13,Annual,6.36,,
SOYBEAN_OIL_WORLD_30,2014-10,Argentina,Soybean Oil,Imports,2012/13,Annual,0.09,,
SOYBEAN_OIL_WORLD_30,2014-10,Argentina,Soybean Oil,Domestic Total,2012/13,Annual,2.28,,
SOYBEAN_OIL_WORLD_30,2014-10,Argentina,Soybean Oil,Exports,2012/13,Annual,4.24,,
SOYBEAN_OIL_WORLD_30,2014-10,Argentina,Soybean Oil,Ending Stocks,2012/13,Annual,0.26,,
SOYBEAN_OIL_WORLD_30,2014-10,Brazil,Soybean Oil,Beginning Stocks,2012/13,Annual,0.42,,
SOYBEAN_OIL_WORLD_30,2014-10,Brazil,Soybean Oil,Production,2012/13,Annual,6.76,,
SOYBEAN_OIL_WORLD_30,2014-10,Brazil,Soybean Oil,Imports,2012/13,Annual,0.01,,
SOYBEAN_OIL_WORLD_30,2014-10,Brazil,Soybean Oil,Domestic Total,2012/13,Annual,5.53,,
SOYBEAN_OIL_WORLD_30,2014-10,Brazil,Soybean Oil,Exports,2012/13,Annual,1.25,,
SOYBEAN_OIL_WORLD_30,2014-10,Brazil,Soybean Oil,Ending Stocks,2012/13,Annual,0.4,,
SOYBEAN_OIL_WORLD_30,2014-10,European Union,Soybean Oil,Beginning Stocks,2012/13,Annual,0.15,,
SOYBEAN_OIL_WORLD_30,2014-10,European Union,Soybean Oil,Production,2012/13,Annual,2.32,,
SOYBEAN_OIL_WORLD_30,2014-10,European Union,Soybean Oil,Domestic Total,2012/13,Annual,1.65,,
SOYBEAN_OIL_WORLD_30,2014-10,European Union,Soybean Oil,Exports,2012/13,Annual,1.01,,
SOYBEAN_OIL_WORLD_30,2014-10,European Union,Soybean Oil,Ending Stocks,2012/13,Annual,0.1,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Importers 4/,Soybean Oil,Beginning Stocks,2012/13,Annual,1.08,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Importers 4/,Soybean Oil,Production,2012/13,Annual,13.78,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Importers 4/,Soybean Oil,Imports,2012/13,Annual,3.88,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Importers 4/,Soybean Oil,Domestic Total,2012/13,Annual,17.15,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Importers 4/,Soybean Oil,Exports,2012/13,Annual,0.16,,
SOYBEAN_OIL_WORLD_30,2014-10,Major Importers 4/,Soybean Oil,Ending Stocks,2012/13,Annual,1.43,,
SOYBEAN_OIL_WORLD_30,2014-10,China,Soybean Oil,Beginning Stocks,2012/13,Annual,0.62,,
SOYBEAN_OIL_WORLD_30,2014-10,China,Soybean Oil,Production,2012/13,Annual,11.63,,
SOYBEAN_OIL_WORLD_30,2014-10,China,Soybean Oil,Imports,2012/13,Annual,1.41,,
SOYBEAN_OIL_WORLD_30,2014-10,China,Soybean Oil,Domestic Total,2012/13,Annual,12.55,,
SOYBEAN_OIL_WORLD_30,2014-10,China,Soybean Oil,Exports,2012/13,Annual,0.08,,
SOYBEAN_OIL_WORLD_30,2014-10,China,Soybean Oil,Ending Stocks,2012/13,Annual,1.02,,
SOYBEAN_OIL_WORLD_30,2014-10,India,Soybean Oil,Beginning Stocks,2012/13,Annual,0.36,,
SOYBEAN_OIL_WORLD_30,2014-10,India,Soybean Oil,Production,2012/13,Annual,1.74,,
SOYBEAN_OIL_WORLD_30,2014-10,India,Soybean Oil,Imports,2012/13,Annual,1.09,,
SOYBEAN_OIL_WORLD_30,2014-10,India,Soybean Oil,Domestic Total,2012/13,Annual,2.91,,
SOYBEAN_OIL_WORLD_30,2014-10,India,Soybean Oil,Exports,2012/13,Annual,0.0,,
SOYBEAN_OIL_WORLD_30,2014-10,India,Soybean Oil,Ending Stocks,2012/13,Annual,0.28,,
SOYBEAN_OIL_WORLD_30,2014-10,North Africa 5/,Soybean Oil,Beginning Stocks,2012/13,Annual,0.1,,
SOYBEAN_OIL_WORLD_30,2014-10,North Africa 5/,Soybean Oil,Production,2012/13,Annual,0.41,,
SOYBEAN_OIL_WORLD_30,2014-10,North Africa 5/,Soybean Oil,Imports,2012/13,Annual,1.39,,
SOYBEAN_OIL_WORLD_30,2014-10,North Africa 5/,Soybean Oil,Domestic Total,2012/13,Annual,1.69,,
SOYBEAN_OIL_WORLD_30,2014-10,North Africa 5/,Soybean Oil,Exports,2012/13,Annual,0.08,,
SOYBEAN_OIL_WORLD_30,2014-10,North Africa 5/,Soybean Oil,Ending Stocks,2012/13,Annual,0.13,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Beginning Stocks,2013/14 Est.,Annual,3.54,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Production,2013/14 Est.,Annual,44.57,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Imports,2013/14 Est.,Annual,9.03,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Domestic Total,2013/14 Est.,Annual,44.96,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Exports,2013/14 Est.,Annual,9.19,,
SOYBEAN_OIL_WORLD_30,2014-10,World 2/,Soybean Oil,Ending Stocks,2013/14 Est.,Annual,3.0,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Beginning Stocks,2013/14 Est.,Annual,0.77,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Production,2013/14 Est.,Annual,9.17,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Imports,2013/14 Est.,Annual,0.08,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Domestic Total,2013/14 Est.,Annual,8.55,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Exports,2013/14 Est.,Annual,0.86,,
SOYBEAN_OIL_WORLD_30,2014-10,United States,Soybean Oil,Ending Stocks,2013/14 Est.,Annual,0.6,,
SOYBEAN_OIL_WORLD_30,2014-10,Total Foreign,Soybean Oil,Beginning Stocks,2013/14 Est.,Annual,2.77,,
